Close,Price,Beta
402.54998779296875,402.54998779296875,
403.8999938964844,403.8999938964844,
414.70001220703125,414.70001220703125,
413.45001220703125,413.45001220703125,
407.8999938964844,407.8999938964844,
401.8500061035156,401.8500061035156,
399.1499938964844,399.1499938964844,
402.5,402.5,
400.70001220703125,400.70001220703125,
395.3500061035156,395.3500061035156,
399.20001220703125,399.20001220703125,
399.8500061035156,399.8500061035156,
401.3500061035156,401.3500061035156,
397.75,397.75,
389.29998779296875,389.29998779296875,
387.1000061035156,387.1000061035156,
385.54998779296875,385.54998779296875,
385.54998779296875,385.54998779296875,
385.54998779296875,385.54998779296875,
378.79998779296875,378.79998779296875,
384.29998779296875,384.29998779296875,
384.45001220703125,384.45001220703125,
387.20001220703125,387.20001220703125,
385.29998779296875,385.29998779296875,
387.29998779296875,387.29998779296875,
389.1499938964844,389.1499938964844,
390.54998779296875,390.54998779296875,
388.04998779296875,388.04998779296875,
385.6000061035156,385.6000061035156,
383.25,383.25,
377.75,377.75,
371.1000061035156,371.1000061035156,
374.1499938964844,374.1499938964844,
380.54998779296875,380.54998779296875,
386.04998779296875,386.04998779296875,
389.1499938964844,389.1499938964844,
382.6000061035156,382.6000061035156,
385.79998779296875,385.79998779296875,
